251	218	248	108	189	154	3
251	218	248	108	189	154	1
251	202	248	134	189	144	3
251	179	248	165	189	136	3
251	158	248	197	189	125	3
251	139	248	228	189	113	3
251	119	249	 4	189	101	3
251	99	249	38	189	87	3
251	76	249	71	189	77	3
251	54	249	106	189	64	3
251	36	249	134	189	54	3
251	36	249	134	189	54	2
251	154	249	177	188	149	3
251	154	249	177	188	149	1
251	148	249	155	188	177	3
251	143	249	136	188	201	3
251	135	249	118	188	227	3
251	122	249	98	189	 4	3
251	109	249	76	189	39	3
251	96	249	58	189	70	3
251	75	249	36	189	113	3
251	57	249	21	189	146	3
251	32	249	 8	189	184	3
251	 6	248	251	189	223	3
250	232	248	242	190	 6	3
250	198	248	233	190	49	3
250	164	248	226	190	90	3
250	140	248	223	190	117	3
250	105	248	225	190	150	3
250	75	248	225	190	180	3
250	48	248	231	190	201	3
250	16	248	235	190	229	3
249	250	248	244	190	242	3
249	250	248	244	190	242	2
251	82	249	 7	189	135	3
251	82	249	 7	189	135	1
251	69	248	237	189	174	3
251	59	248	211	189	210	3
251	42	248	189	189	249	3
251	21	248	166	190	37	3
250	253	248	145	190	82	3
250	224	248	126	190	130	3
250	199	248	112	190	169	3
250	204	248	149	190	127	3
250	216	248	174	190	90	3
250	217	248	199	190	64	3
250	225	248	220	190	35	3
250	228	248	249	190	 3	3
250	228	249	 9	189	243	3
250	228	249	33	189	219	3
250	224	249	58	189	198	3
250	224	249	58	189	198	2
251	22	249	205	188	253	3
251	22	249	205	188	253	1
251	12	249	198	189	14	3
250	255	249	180	189	45	3
250	243	249	162	189	75	3
250	226	249	143	189	111	3
250	207	249	130	189	143	3
250	186	249	116	189	178	3
250	164	249	100	189	216	3
250	143	249	85	189	252	3
250	130	249	68	190	26	3
250	118	249	52	190	54	3
250	117	249	20	190	87	3
250	117	249	20	190	87	2
250	243	249	180	189	57	3
250	243	249	180	189	57	1
250	235	249	206	189	39	3
250	222	249	235	189	23	3
250	211	250	 5	189	 8	3
250	198	250	34	188	248	3
250	184	250	66	188	230	3
250	175	250	86	188	219	3
250	166	250	36	189	22	3
250	156	250	14	189	54	3
250	141	250	 1	189	82	3
250	132	249	235	189	113	3
250	115	249	226	189	139	3
250	93	249	217	189	170	3
250	73	249	214	189	193	3
250	47	249	226	189	207	3
250	18	250	 1	189	205	3
249	252	250	42	189	186	3
249	235	250	83	189	162	3
249	215	250	130	189	135	3
249	204	250	172	189	104	3
249	195	250	212	189	73	3
249	200	250	233	189	47	3
249	213	250	246	189	21	3
249	228	250	249	189	 3	3
249	249	250	240	188	247	3
249	249	250	240	188	247	2
